번호,지역,상호,주소,기간,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0008526,경기 파주시,에이스주유소,경기 파주시 파평면 청송로 508,20260629,GS칼텍스,일반,0,2058,2058,1600
A0008593,경기 파주시,연세에너지(주),경기 파주시 월롱면 엘지로 185,20260629,GS칼텍스,셀프,2337,1972,1959,1595
A0005444,경기 파주시,오두산주유소,경기 파주시 평화로 522 (맥금동),20260629,GS칼텍스,일반,0,2029,2029,1650
A0008449,경기 파주시,오성주유소,경기 파주시 조리읍 등원로 229,20260629,HD현대오일뱅크,일반,0,1994,1988,0
A0005476,경기 파주시,오신개발(주) 임진강주유소,경기 파주시 월롱면 통일로 975,20260629,HD현대오일뱅크,일반,0,1998,1979,0
A0000037,경기 파주시,용미self주유소,경기 파주시 광탄면 혜음로 396,20260629,HD현대오일뱅크,셀프,0,1994,1984,0
A0003769,경기 파주시,운정드림주유소/충전소,경기 파주시 파주로 721,20260629,S-OIL,셀프,2394,1968,1943,0
A0005052,경기 파주시,운정신도시주유소,경기 파주시 동서대로 377  (동패동),20260629,SK에너지,셀프,0,1899,1899,0
A0009736,경기 파주시,유림주유소,경기 파주시 광탄면 보광로 940,20260629,S-OIL,일반,0,1947,1938,1700
A0005120,경기 파주시,일광에너비스 헤이리점,경기 파주시 탄현면 평화로 940,20260629,GS칼텍스,셀프,0,1895,1885,0
A0000507,경기 파주시,장마루세원3주유소,경기 파주시 파평면 율곡로 1366,20260629,SK에너지,셀프,0,1998,1923,0
A0008583,경기 파주시,장현주유소,경기 파주시 적성면 율곡로 2693 (적성면),20260629,S-OIL,일반,0,2048,2038,1600
A0008599,경기 파주시,적성주유소,경기 파주시 적성면 청송로 1046,20260629,HD현대오일뱅크,일반,0,1934,1934,1500
A0008571,경기 파주시,적암주유소,경기 파주시 적성면 율곡로 2989,20260629,SK에너지,일반,0,2035,2025,0
A0005105,경기 파주시,제일주유소,경기 파주시 법원읍 술이홀로 1031,20260629,GS칼텍스,일반,0,1998,1998,0
A0005472,경기 파주시,조리농협주유소,경기 파주시 조리읍 통일로 441,20260629,NH-OIL,일반,0,1969,1949,1530
A0008457,경기 파주시,조인에너지 Self,경기도 파주시 법원읍 화합로 74,20260629,GS칼텍스,셀프,0,1983,1943,1700
A0008532,경기 파주시,조인에너지셀프야동점,경기 파주시 창곡동길 27 (야동동),20260629,GS칼텍스,셀프,0,1983,1972,1700
A0008564,경기 파주시,주)구송에너지,경기 파주시 교하로 499 (동패동),20260629,GS칼텍스,셀프,0,1898,1959,0
A0008475,경기 파주시,주내주유소,경기 파주시 파주읍 술이홀로 383,20260629,SK에너지,일반,0,1887,1867,1600
A0008601,경기 파주시,주식회사 흥안,경기 파주시 법원읍 화합로 208,20260629,S-OIL,셀프,0,1984,1964,0
A0008574,경기 파주시,지에스칼텍스(주)파주LCD주유소,경기 파주시 탄현면 엘지로 448,20260629,GS칼텍스,셀프,2680,1970,1929,0
A0005053,경기 파주시,창대주유소,경기 파주시 조리읍 홀작로 222,20260629,S-OIL,일반,0,2089,2059,0
A0008625,경기 파주시,첨단주유소,경기 파주시 파주읍 충현로 33,20260629,GS칼텍스,셀프,0,1935,2025,1500
A0005140,경기 파주시,청석주유소,경기 파주시 교하읍 교하로 1147,20260629,S-OIL,일반,0,2090,2090,0
A0018318,경기 파주시,케이와이에너지㈜ 아동주유소/충전소,경기 파주시 새꽃로 279,20260629,HD현대오일뱅크,셀프,0,1998,1999,0
A0008478,경기 파주시,탄현주유소,경기 파주시 탄현면 방촌로 644,20260629,SK에너지,셀프,0,1975,1969,1600
A0008553,경기 파주시,통일특구주유소,경기 파주시 문산읍 사임당로 394,20260629,HD현대오일뱅크,일반,0,1998,1998,1698
A0008600,경기 파주시,파주경인주유소 ㈜티에이치에너지,경기 파주시 조리읍 통일로 124,20260629,SK에너지,셀프,2313,1929,1919,0
A0008606,경기 파주시,파주농협주유소,경기 파주시 파주읍 통일로 1539,20260629,NH-OIL,셀프,2339,1879,1869,1500
A0008650,경기 파주시,파주셀프주유소,경기 파주시 조리읍 파주로 1077,20260629,HD현대오일뱅크,셀프,0,1897,1897,0
A0008649,경기 파주시,파주아동주유소 케이제이에너지㈜,경기 파주시 통일로 630,20260629,HD현대오일뱅크,셀프,0,1929,1919,0
A0032704,경기 파주시,파주제일주유소,경기 파주시 파주읍 술이홀로 247,20260629,GS칼텍스,셀프,0,1895,1885,0
A0005184,경기 파주시,파주필립스주유소,경기 파주시 월롱면 통일로 909,20260629,GS칼텍스,일반,0,1969,1949,1700
A0005203,경기 파주시,파평산단주유소,경기 파주시 파평면 율곡로 1394,20260629,HD현대오일뱅크,셀프,0,2032,2028,0
A0005219,경기 파주시,파평주유소,경기 파주시 파평면 청송로 194-1,20260629,S-OIL,일반,0,1998,1998,1650
A0005095,경기 파주시,판문점주유소,경기 파주시 조리읍 통일로 273,20260629,SK에너지,셀프,0,2054,2034,0
A0005237,경기 파주시,하우개 주식회사,경기 파주시  천정구로 77 (당하동),20260629,SK에너지,일반,0,2049,2038,0
A0008543,경기 파주시,한성제1주유소,경기 파주시 탄현면 엘지로 639,20260629,HD현대오일뱅크,셀프,0,1986,1956,1640
A0008502,경기 파주시,한성주유소,경기 파주시 월롱면 도감로 158,20260629,HD현대오일뱅크,일반,0,2038,2038,1700
A0005169,경기 파주시,해맑은주유소,경기 파주시 적성면 청송로 978,20260629,GS칼텍스,일반,0,1995,1995,1500
A0006006,경기 파주시,헤이리주유소,경기 파주시 탄현면 평화로 809,20260629,HD현대오일뱅크,셀프,2289,1869,1869,0
A0003328,경기 평택시,(주)늘바른주유소,경기 평택시 오성면 서동대로 2067,20260629,HD현대오일뱅크,셀프,0,1897,1897,0
A0003224,경기 평택시,(주)만남이앤지 만남주유소,경기 평택시 안중읍 서동대로 1456,20260629,S-OIL,일반,0,1996,1996,1550
A0003375,경기 평택시,(주)복연주유소,경기 평택시 남북대로 910 (청룡동),20260629,GS칼텍스,셀프,0,1965,1945,0
A0033373,경기 평택시,(주)서평택고속주유소,경기 평택시 포승읍 포승공단로 260,20260629,GS칼텍스,셀프,2339,1914,1899,0
A0032981,경기 평택시,(주)성인석유 천년지기주유소,경기 평택시 서동대로 3622,20260629,S-OIL,셀프,0,1925,1925,0
A0003413,경기 평택시,(주)소모 송탄주유소,경기 평택시  삼남로 445 (장안동),20260629,GS칼텍스,일반,0,1985,1975,0
A0005961,경기 평택시,(주)스마트오일주유소,경기 평택시 진위면 경기대로 1905,20260629,알뜰주유소,셀프,0,1899,1879,0
A0002772,경기 평택시,(주)승일주유소,경기 평택시  송탄로 240 (서정동),20260629,S-OIL,셀프,0,1987,1987,1700
A0002000,경기 평택시,(주)에이치앤씨커머스 모곡주유소,경기 평택시 경기대로 927,20260629,HD현대오일뱅크,일반,0,1989,1979,0
A0003266,경기 평택시,(주)태경평택공단주유소,경기 평택시 경기대로 616 (세교동),20260629,S-OIL,셀프,0,2005,1995,0
A0002945,경기 평택시,HD현대오일뱅크㈜직영 대길주유소,경기 평택시 포승읍 포승향남로 384,20260629,HD현대오일뱅크,셀프,2483,1937,1928,0
A0003285,경기 평택시,HD현대오일뱅크㈜직영 서탄주유소,경기 평택시 서탄면 발안로 1177,20260629,HD현대오일뱅크,일반,0,1932,1914,1630
A0003422,경기 평택시,HD현대오일뱅크㈜직영 세교현대Self주유소,경기 평택시 경기대로 542,20260629,HD현대오일뱅크,셀프,2593,1928,1923,0
A0003330,경기 평택시,HD현대오일뱅크㈜직영 송탄제일셀프주유소,경기 평택시 송탄로 81 (장당동),20260629,HD현대오일뱅크,셀프,2355,1928,1914,0
A0003398,경기 평택시,HD현대오일뱅크㈜직영 송탄현대셀프주유소,경기 평택시 청원로 1626,20260629,HD현대오일뱅크,셀프,2440,1928,1924,1563
A0003203,경기 평택시,HD현대오일뱅크㈜직영 영원현대주유소,경기 평택시 서탄면 발안로 1102,20260629,HD현대오일뱅크,일반,0,1932,1914,1630
A0003338,경기 평택시,KH에너지㈜직영 평택항주유소,경기 평택시 포승읍 포승공단로 240,20260629,SK에너지,일반,0,1914,1899,1700
A0033767,경기 평택시,KH에너지㈜직영 평택호주유소(익산방향),경기 평택시 현덕면 평택호3길 63,20260629,SK에너지,셀프,0,1878,1879,0
A0033766,경기 평택시,KH에너지㈜직영 평택호주유소(평택방향),경기 평택시 현덕면 평택호3길 63,20260629,SK에너지,셀프,0,1878,1879,0
A0002768,경기 평택시,KH에너지㈜직영 포승행복주유소,경기 평택시 포승읍 포승공단로 68,20260629,SK에너지,일반,2398,1914,1899,0
A0002867,경기 평택시,SK고속주유소,경기 평택시 서동대로 3848 (소사동),20260629,SK에너지,셀프,2478,1934,1938,0
A0002860,경기 평택시,SK동아에너지주유소충전소,경기 평택시 남북대로 545  (동삭동),20260629,SK에너지,셀프,0,1939,1948,0
A0003404,경기 평택시,SK에너지(주) 삼성주유소,경기 평택시 청북면 청원로 158,20260629,SK에너지,일반,0,1868,1797,1510
A0001706,경기 평택시,㈜가온에너지 슈퍼맨주유소,경기 평택시 탄현로 192,20260629,HD현대오일뱅크,일반,0,1918,1898,0
A0033818,경기 평택시,㈜남경프라임 평택점,경기 평택시 비전4로 188 (비전동),20260629,SK에너지,셀프,2359,1876,1859,0
A0003429,경기 평택시,㈜봉남주유소,경기 평택시 진위면 봉남길 10,20260629,HD현대오일뱅크,일반,0,1999,1989,0
A0003339,경기 평택시,㈜삼표에너지 신성주유소,경기 평택시 고덕면 서동대로 2796,20260629,GS칼텍스,셀프,0,2064,2044,1620
A0003177,경기 평택시,㈜서정스타주유소,경기 평택시 안중읍 서해로 1408,20260629,S-OIL,셀프,0,1899,1827,0
A0002990,경기 평택시,㈜어연공단주유소,경기도 평택시 청북읍 청원로 390,20260629,SK에너지,셀프,0,1867,1827,0
A0003325,경기 평택시,㈜은십자직영 현화주유소,경기 평택시 안중읍 서해로 1256,20260629,HD현대오일뱅크,일반,2490,2150,1990,0
A0019216,경기 평택시,㈜청북현대주유소,경기 평택시 청북면 서해로 1453,20260629,HD현대오일뱅크,일반,0,1959,1949,0
A0007006,경기 평택시,㈜현 유니콘주유소,경기 평택시 현덕면 서해로 399,20260629,HD현대오일뱅크,셀프,0,1833,1833,0
A0002957,경기 평택시,가람주유소,경기 평택시 안중읍 강변로 196,20260629,S-OIL,일반,0,2039,2029,1650
A0002787,경기 평택시,경기대로주유소,경기 평택시 진위면 경기대로 1786,20260629,GS칼텍스,셀프,2385,1885,1885,0
A0003418,경기 평택시,경원주유소,경기 평택시 경기대로 1602,20260629,S-OIL,셀프,2429,1949,1899,1540
A0003408,경기 평택시,고덕IC주유소,경기 평택시 고덕면 서동대로 2633,20260629,S-OIL,셀프,0,1999,1999,1620
A0006943,경기 평택시,구도일주유소아산공원,경기 평택시 현덕면 서해로 318,20260629,S-OIL,일반,0,1989,1989,1600
A0002756,경기 평택시,국도주유소,경기 평택시 경기대로 781 (지제동),20260629,GS칼텍스,일반,0,2018,2017,0
A0003060,경기 평택시,굿모닝주유소,경기 평택시 포승읍 서동대로 501,20260629,S-OIL,셀프,0,1895,1895,0
A0007174,경기 평택시,그린주유소,경기 평택시 삼남로 529 (지산동),20260629,S-OIL,셀프,0,1985,1975,0
A0002746,경기 평택시,금곡주유소,경기 평택시 안중읍 서해로 1209,20260629,HD현대오일뱅크,일반,0,1999,1999,0
A0003153,경기 평택시,남부주유소,경기 평택시 청북면청오로 396,20260629,HD현대오일뱅크,일반,0,1957,1937,1800
A0002099,경기 평택시,남선석유㈜ 하나주유소,경기 평택시 경기대로 1280 (이충동),20260629,S-OIL,셀프,0,1973,1963,0
A0003185,경기 평택시,남양주유소,경기 평택시 포승읍 포승향남로 547,20260629,SK에너지,셀프,0,1969,1959,0
A0033058,경기 평택시,내트럭(주) 평택사업소,경기 평택시 포승읍 하만호길 229,20260629,SK에너지,일반,0,1869,1939,0
A0003200,경기 평택시,뉴시티 팽성주유소,경기 평택시 팽성읍 안정로 90,20260629,S-OIL,일반,0,2075,1995,1600
A0003416,경기 평택시,달구지주유소,경기도 평택시 진위면 남부대로 613,20260629,S-OIL,셀프,0,1995,1965,0
A0003214,경기 평택시,대성산업(주) 현대주유소,경기 평택시 서동대로 3929,20260629,GS칼텍스,셀프,0,1932,1927,0
A0003382,경기 평택시,대성산업(주)평택주유소,경기 평택시 경기대로 1232,20260629,GS칼텍스,셀프,2393,1973,1963,1500
A0010149,경기 평택시,대성에너지주유소,경기 평택시 진위면 삼남로 691,20260629,HD현대오일뱅크,셀프,0,1899,1879,0
A0003180,경기 평택시,대성주유소,경기 평택시 서탄면 발안로 1192,20260629,S-OIL,일반,0,2059,2049,1800
A0003183,경기 평택시,대원주유소,경기 평택시  지산천로 90 (독곡동),20260629,S-OIL,일반,0,1997,1997,1600
A0002788,경기 평택시,덕양셀프주유소,경기 평택시 현덕면 서동대로 1286,20260629,SK에너지,셀프,0,1998,1998,0
A0002930,경기 평택시,도계주유소,경기 평택시 팽성읍 팽성로 6,20260629,S-OIL,셀프,0,1968,1958,0
A0003011,경기 평택시,도일주유소,경기 평택시 도일로 201 (도일동),20260629,S-OIL,셀프,0,1965,1995,0
A0002766,경기 평택시,동1 self주유소,경기 평택시 삼남로 94 (도일동),20260629,HD현대오일뱅크,셀프,2458,1929,1879,0
A0003336,경기 평택시,동양산업(주)해안주유소,경기 평택시 포승읍 서동대로 376,20260629,GS칼텍스,셀프,0,1895,1895,0
A0002027,경기 평택시,동일석유㈜고덕동일주유소,경기 평택시 경기대로 1078 (장당동),20260629,SK에너지,셀프,2393,1973,1963,0
A0003410,경기 평택시,두바이주유소,경기 평택시 포승읍 서동대로 713,20260629,S-OIL,셀프,0,1895,1895,0
A0003342,경기 평택시,라인45주유소,경기 평택시 팽성읍 팽성로 230,20260629,SK에너지,셀프,0,1897,1887,1890
A0008137,경기 평택시,만세로주유소,경기 평택시 만세로 1555 (청룡동),20260629,GS칼텍스,셀프,2379,1895,1895,0
A0019883,경기 평택시,명보주유소,경기 평택시 안중읍 서동대로 1411,20260629,HD현대오일뱅크,일반,0,1895,1895,0
A0006037,경기 평택시,무림통운주유소,경기 평택시 도일유통길 69,20260629,SK에너지,일반,0,2009,2009,0
A0003265,경기 평택시,무한대주유소,경기 평택시 송탄로 301 (서정동),20260629,GS칼텍스,셀프,2349,1918,1898,0
A0003233,경기 평택시,믿음주유소,경기 평택시 고덕면 청원로 673,20260629,S-OIL,일반,0,2058,2028,1800
A0006345,경기 평택시,백련주유소,경기 평택시 청원로 1394,20260629,GS칼텍스,셀프,2393,1965,1975,1700
A0030412,경기 평택시,브레인시티주유소,경기 평택시 청원로 1374,20260629,SK에너지,셀프,2423,1965,1975,1700
A0002816,경기 평택시,비원주유소,경기 평택시 현덕면 인광4길 22-12,20260629,HD현대오일뱅크,일반,0,2035,2035,1700
A0002952,경기 평택시,사랑의주유소,경기 평택시 팽성읍 팽성북로 415,20260629,HD현대오일뱅크,일반,0,1999,1999,0
A0003411,경기 평택시,산운에너지,경기 평택시 청원로 1466 (가재동),20260629,HD현대오일뱅크,일반,0,1985,1985,0
A0002747,경기 평택시,삼성self주유소,경기 평택시 만세로 1465 (청룡동),20260629,SK에너지,셀프,0,1933,1858,0
A0003198,경기 평택시,삼성주유소,경기 평택시 탄현로 344,20260629,HD현대오일뱅크,일반,0,1998,1975,1750
A0002896,경기 평택시,상선주유소,경기 평택시 청북면 서해로 1914,20260629,GS칼텍스,셀프,0,1999,1979,0
